dms,epoch,avg_zero_shot_fitness_spearman
UBR5_HUMAN_Tsuboyama_2023_1I2T,4,0.39989805779547405
VG08_BPP22_Tsuboyama_2023_2GP8,-1,0.6547953567054319
VG08_BPP22_Tsuboyama_2023_2GP8,0,0.5339871942794078
VG08_BPP22_Tsuboyama_2023_2GP8,1,0.5054571672225017
VG08_BPP22_Tsuboyama_2023_2GP8,2,0.41574488792628983
VG08_BPP22_Tsuboyama_2023_2GP8,3,0.3155163003104834
VG08_BPP22_Tsuboyama_2023_2GP8,4,0.2659637662443165
VILI_CHICK_Tsuboyama_2023_1YU5,-1,0.6617195669167732
VILI_CHICK_Tsuboyama_2023_1YU5,0,0.6424977266778269
VILI_CHICK_Tsuboyama_2023_1YU5,1,0.6352807245618931
VILI_CHICK_Tsuboyama_2023_1YU5,2,0.6293468105257567
VILI_CHICK_Tsuboyama_2023_1YU5,3,0.6208404585190724
VILI_CHICK_Tsuboyama_2023_1YU5,4,0.6164374830431274
VKOR1_HUMAN_Chiasson_2020_abundance,-1,0.49322755558013287
VKOR1_HUMAN_Chiasson_2020_abundance,0,0.4802081463619373
VKOR1_HUMAN_Chiasson_2020_abundance,1,0.4639011295400936
VKOR1_HUMAN_Chiasson_2020_abundance,2,0.45760134269983843
VKOR1_HUMAN_Chiasson_2020_abundance,3,0.4557917768837247
VKOR1_HUMAN_Chiasson_2020_abundance,4,0.46059062266181655
VKOR1_HUMAN_Chiasson_2020_activity,-1,0.4304472754017842
VKOR1_HUMAN_Chiasson_2020_activity,0,0.4310006059049406
VKOR1_HUMAN_Chiasson_2020_activity,1,0.4253252604175753
VKOR1_HUMAN_Chiasson_2020_activity,2,0.4166831193320585
VKOR1_HUMAN_Chiasson_2020_activity,3,0.40910624622581465
VKOR1_HUMAN_Chiasson_2020_activity,4,0.39670359470473365
VRPI_BPT7_Tsuboyama_2023_2WNM,-1,0.5875160391412552
VRPI_BPT7_Tsuboyama_2023_2WNM,0,0.5871865118898506
VRPI_BPT7_Tsuboyama_2023_2WNM,1,0.5866216300029147
VRPI_BPT7_Tsuboyama_2023_2WNM,2,0.584805303509003
VRPI_BPT7_Tsuboyama_2023_2WNM,3,0.5839550685317413
VRPI_BPT7_Tsuboyama_2023_2WNM,4,0.5803887447457841
YAIA_ECOLI_Tsuboyama_2023_2KVT,-1,0.6244867135763499
YAIA_ECOLI_Tsuboyama_2023_2KVT,0,0.6241398489120068
YAIA_ECOLI_Tsuboyama_2023_2KVT,1,0.6136183113988591
YAIA_ECOLI_Tsuboyama_2023_2KVT,2,0.6134203429554428
YAIA_ECOLI_Tsuboyama_2023_2KVT,3,0.6186633498492997
YAIA_ECOLI_Tsuboyama_2023_2KVT,4,0.6234042894905122
YAP1_HUMAN_Araya_2012,-1,0.46586200878774503
YAP1_HUMAN_Araya_2012,0,0.3191438569932994
YAP1_HUMAN_Araya_2012,1,0.18797566428124338
YAP1_HUMAN_Araya_2012,2,0.1330539629559696
YAP1_HUMAN_Araya_2012,3,0.09203419717364374
YAP1_HUMAN_Araya_2012,4,0.062146806526014446
YNZC_BACSU_Tsuboyama_2023_2JVD,-1,0.658707089422407
YNZC_BACSU_Tsuboyama_2023_2JVD,0,0.6363348371472117
YNZC_BACSU_Tsuboyama_2023_2JVD,1,0.6239831984187848
YNZC_BACSU_Tsuboyama_2023_2JVD,2,0.6135076935208099
YNZC_BACSU_Tsuboyama_2023_2JVD,3,0.611356452860517
YNZC_BACSU_Tsuboyama_2023_2JVD,4,0.6136122721548635
